scaf	base	count
NC_042289.1	4850000	6
NC_042289.1	4860000	6
NC_042289.1	4870000	1
NC_042289.1	4880000	1
NC_042289.1	4900000	1
NC_042289.1	4920000	1
NC_042289.1	4950000	2
NC_042289.1	4960000	2
NC_042289.1	4970000	3
NC_042289.1	4980000	1
NC_042289.1	4990000	3
NC_042289.1	5010000	1
NC_042289.1	5020000	1
NC_042289.1	5040000	4
NC_042289.1	5050000	2
NC_042289.1	5070000	3
NC_042289.1	5080000	1
NC_042289.1	5090000	3
NC_042289.1	5100000	1
NC_042289.1	5110000	3
NC_042289.1	5120000	6
NC_042289.1	5130000	1
NC_042289.1	5140000	1
NC_042289.1	5150000	1
NC_042289.1	5160000	1
NC_042289.1	5170000	1
NC_042289.1	5180000	3
NC_042289.1	5190000	5
NC_042289.1	5200000	4
NC_042289.1	5210000	1
NC_042289.1	5220000	4
NC_042289.1	5230000	2
NC_042289.1	5240000	1
NC_042289.1	5270000	1
NC_042289.1	5280000	3
NC_042289.1	5290000	5
NC_042289.1	5300000	2
NC_042289.1	5310000	5
NC_042289.1	5320000	2
NC_042289.1	5330000	6
NC_042289.1	5400000	2
NC_042289.1	5410000	2
NC_042289.1	5420000	1
NC_042289.1	5460000	3
NC_042289.1	5470000	3
NC_042289.1	5500000	1
NC_042289.1	5540000	1
NC_042289.1	5560000	1
NC_042289.1	5600000	3
NC_042289.1	5610000	1
NC_042289.1	5630000	1
NC_042289.1	5640000	1
NC_042289.1	5680000	4
NC_042289.1	5710000	3
NC_042289.1	5740000	2
NC_042289.1	5750000	1
NC_042289.1	5760000	1
NC_042289.1	5770000	3
NC_042289.1	5800000	2
NC_042289.1	5830000	2
NC_042289.1	5840000	1
NC_042289.1	5860000	3
NC_042289.1	5890000	1
NC_042289.1	5900000	2
NC_042289.1	5910000	1
NC_042289.1	5920000	3
NC_042289.1	5930000	1
NC_042289.1	5940000	5
NC_042289.1	5950000	2
NC_042289.1	5960000	1
NC_042289.1	6320000	1
NC_042289.1	6330000	1
NC_042289.1	6360000	3
NC_042289.1	6390000	1
NC_042289.1	6400000	1
NC_042289.1	6410000	3
NC_042289.1	6420000	5
NC_042289.1	6440000	2
NC_042289.1	6450000	5
NC_042289.1	6460000	2
NC_042289.1	6480000	1
NC_042289.1	6690000	3
NC_042289.1	6700000	4
NC_042289.1	6710000	1
NC_042289.1	6720000	2
NC_042289.1	6750000	1
NC_042289.1	6780000	2
NC_042289.1	6790000	1
NC_042289.1	6800000	2
NC_042289.1	6830000	1
NC_042289.1	6910000	1
NC_042289.1	6920000	3
NC_042289.1	6940000	1
NC_042289.1	6950000	1
NC_042289.1	6970000	1
NC_042289.1	6990000	3
NC_042289.1	7010000	3
NC_042289.1	7020000	1
NC_042289.1	7050000	1
NC_042289.1	7070000	2
NC_042289.1	7080000	1
NC_042289.1	7100000	1
NC_042289.1	7110000	2
NC_042289.1	7130000	1
NC_042289.1	7200000	1
NC_042289.1	7210000	6
NC_042289.1	7230000	2
NC_042289.1	7240000	4
NC_042289.1	7250000	3
NC_042289.1	7290000	2
NC_042289.1	7300000	2
NC_042289.1	7320000	1
NC_042289.1	7340000	1
NC_042289.1	7370000	2
NC_042289.1	7410000	1
NC_042289.1	7420000	1
NC_042289.1	7430000	1
NC_042289.1	7450000	2
NC_042289.1	7460000	2
NC_042289.1	7470000	1
NC_042289.1	7490000	6
NC_042289.1	7530000	1
NC_042289.1	7540000	5
NC_042289.1	7600000	4
NC_042289.1	7630000	1
NC_042289.1	7640000	1
NC_042289.1	7650000	1
NC_042289.1	7660000	1
NC_042289.1	7670000	2
NC_042289.1	7690000	1
NC_042289.1	7700000	2
NC_042289.1	7710000	5
NC_042289.1	7770000	3
NC_042289.1	7800000	2
NC_042289.1	7810000	1
NC_042289.1	7840000	1
NC_042289.1	7850000	3
NC_042289.1	7860000	2
NC_042289.1	7880000	7
NC_042289.1	7900000	2
NC_042289.1	7910000	2
NC_042289.1	7920000	1
NC_042289.1	7930000	1
NC_042289.1	7940000	2
NC_042289.1	7950000	8
NC_042289.1	7960000	2
NC_042289.1	7970000	2
NC_042289.1	7980000	8
NC_042289.1	8000000	1
NC_042289.1	8010000	1
NC_042289.1	8040000	1
NC_042289.1	8050000	1
NC_042289.1	8060000	7
NC_042289.1	8070000	1
NC_042289.1	8080000	2
NC_042289.1	8090000	5
NC_042289.1	8120000	1
NC_042289.1	8130000	2
NC_042289.1	8140000	2
NC_042289.1	8150000	4
NC_042289.1	8160000	2
NC_042289.1	8170000	5
NC_042289.1	8180000	3
NC_042289.1	8210000	3
NC_042289.1	8230000	4
NC_042289.1	8250000	1
NC_042289.1	8280000	3
NC_042289.1	8290000	4
NC_042289.1	8310000	1
NC_042289.1	8320000	1
NC_042289.1	8330000	1
NC_042289.1	8340000	1
NC_042289.1	8350000	1
NC_042289.1	8390000	1
NC_042289.1	8400000	2
NC_042289.1	8410000	1
NC_042289.1	8430000	2
NC_042289.1	8440000	1
NC_042289.1	8460000	1
NC_042289.1	8470000	1
NC_042289.1	8480000	1
NC_042289.1	8490000	6
NC_042289.1	8500000	1
NC_042289.1	8510000	5
NC_042289.1	8540000	2
NC_042289.1	8550000	2
NC_042289.1	8580000	2
NC_042289.1	8620000	9
NC_042289.1	8650000	4
NC_042289.1	8680000	5
NC_042289.1	8720000	1
NC_042289.1	8760000	1
NC_042289.1	8780000	1
NC_042289.1	8790000	7
NC_042289.1	8810000	2
NC_042289.1	8820000	2
NC_042289.1	8850000	1
NC_042289.1	8860000	1
NC_042289.1	8880000	1
NC_042289.1	8900000	4
NC_042289.1	8930000	4
NC_042289.1	8940000	1
NC_042289.1	8950000	2
NC_042289.1	9310000	1
NC_042289.1	9320000	4
NC_042289.1	9330000	5
NC_042289.1	9350000	1
NC_042289.1	9360000	1
NC_042289.1	9380000	2
NC_042289.1	9400000	1
NC_042289.1	9420000	2
NC_042289.1	9430000	2
NC_042289.1	9450000	5
NC_042289.1	9460000	2
NC_042289.1	9470000	2
NC_042289.1	9520000	1
NC_042289.1	9530000	4
NC_042289.1	9540000	1
NC_042289.1	9550000	1
NC_042289.1	9560000	1
NC_042289.1	9570000	1
NC_042289.1	9580000	2
NC_042289.1	9610000	3
NC_042289.1	9650000	1
NC_042289.1	9670000	1
NC_042289.1	9680000	1
NC_042289.1	9700000	1
NC_042289.1	9710000	1
NC_042289.1	9720000	2
NC_042289.1	9760000	1
NC_042289.1	9780000	1
NC_042289.1	9800000	2
NC_042289.1	9850000	1
NC_042289.1	9860000	1
NC_042289.1	9890000	1
NC_042289.1	9950000	1
NC_042289.1	9980000	2
NC_042289.1	10000000	7
NC_042289.1	10010000	1
NC_042289.1	10020000	2
NC_042289.1	10050000	3
NC_042289.1	10080000	1
NC_042289.1	10090000	1
NC_042289.1	10130000	5
NC_042289.1	10140000	7
NC_042289.1	10190000	2
NC_042289.1	10200000	1
NC_042289.1	10240000	1
NC_042289.1	10250000	3
NC_042289.1	10300000	1
NC_042289.1	10360000	1
NC_042289.1	10390000	1
NC_042289.1	10400000	1
NC_042289.1	10410000	6
NC_042289.1	10430000	1
NC_042289.1	10440000	2
NC_042289.1	10500000	1
NC_042289.1	10530000	1
NC_042289.1	10540000	1
NC_042289.1	10580000	1
NC_042289.1	10610000	2
NC_042289.1	10640000	2
NC_042289.1	10670000	3
NC_042289.1	10690000	3
NC_042289.1	10700000	2
NC_042289.1	10710000	1
NC_042289.1	10720000	2
NC_042289.1	10780000	1
NC_042289.1	10840000	2
NC_042289.1	10870000	1
NC_042289.1	10880000	1
NC_042289.1	10890000	1
NC_042289.1	10900000	1
NC_042289.1	10920000	1
NC_042289.1	10950000	1
NC_042289.1	10960000	1
NC_042289.1	11000000	1
NC_042289.1	11010000	1
NC_042289.1	11020000	2
NC_042289.1	11070000	2
NC_042289.1	11080000	1
NC_042289.1	11100000	1
NC_042289.1	11150000	3
NC_042289.1	11180000	3
NC_042289.1	11190000	3
NC_042289.1	11240000	2
NC_042289.1	11260000	2
NC_042289.1	11270000	3
NC_042289.1	11300000	1
NC_042289.1	11310000	1
NC_042289.1	11320000	1
NC_042289.1	11370000	1
NC_042289.1	11440000	1
NC_042289.1	11480000	1
NC_042289.1	11490000	2
NC_042289.1	11510000	2
NC_042289.1	11520000	3
NC_042289.1	11530000	3
NC_042289.1	11540000	5
NC_042289.1	11550000	1
NC_042289.1	11560000	3
NC_042289.1	11580000	5
NC_042289.1	11620000	2
NC_042289.1	11630000	5
NC_042289.1	11640000	3
NC_042289.1	11650000	4
NC_042289.1	11660000	1
NC_042289.1	11670000	2
NC_042289.1	11680000	1
NC_042289.1	11690000	1
NC_042289.1	11700000	2
NC_042289.1	11710000	5
NC_042289.1	11720000	2
NC_042289.1	11730000	7
NC_042289.1	11740000	2
NC_042289.1	11750000	2
NC_042289.1	11780000	1
NC_042289.1	11800000	1
NC_042289.1	11830000	1
NC_042289.1	11850000	3
NC_042289.1	11860000	1
NC_042289.1	11870000	2
NC_042289.1	11880000	4
NC_042289.1	11890000	1
NC_042289.1	11900000	2
NC_042289.1	11910000	2
NC_042289.1	11930000	2
NC_042289.1	11950000	1
NC_042289.1	11970000	5
NC_042289.1	11980000	2
NC_042289.1	11990000	1
NC_042289.1	12010000	3
NC_042289.1	12020000	2
NC_042289.1	12030000	1
NC_042289.1	12040000	2
NC_042289.1	12050000	1
NC_042289.1	12060000	1
NC_042289.1	12070000	3
NC_042289.1	12080000	1
NC_042289.1	12090000	4
NC_042289.1	12100000	2
NC_042289.1	12110000	1
NC_042289.1	12120000	3
NC_042289.1	12140000	1
NC_042289.1	12150000	1
NC_042289.1	12160000	2
NC_042289.1	12170000	1
NC_042289.1	12180000	1
NC_042289.1	12190000	3
NC_042289.1	12210000	1
NC_042289.1	12220000	1
NC_042289.1	12240000	2
NC_042289.1	12250000	1
NC_042289.1	12360000	1
NC_042289.1	12370000	5
NC_042289.1	12380000	2
NC_042289.1	12390000	5
NC_042289.1	12400000	3
NC_042289.1	12410000	3
NC_042289.1	12420000	5
NC_042289.1	12430000	2
NC_042289.1	12450000	3
NC_042289.1	12460000	6
NC_042289.1	12470000	2
NC_042289.1	12480000	2
NC_042289.1	12490000	2
NC_042289.1	12510000	1
NC_042289.1	12520000	1
NC_042289.1	12540000	4
NC_042289.1	12550000	1
NC_042289.1	12560000	3
NC_042289.1	12590000	1
NC_042289.1	12610000	3
NC_042289.1	12630000	4
NC_042289.1	12640000	3
NC_042289.1	12650000	1
NC_042289.1	12670000	1
NC_042289.1	12690000	1
NC_042289.1	12700000	2
NC_042289.1	12710000	1
NC_042289.1	12720000	3
NC_042289.1	12730000	1
NC_042289.1	12740000	2
NC_042289.1	12750000	7
NC_042289.1	12760000	2
NC_042289.1	12770000	1
NC_042289.1	12790000	1
NC_042289.1	12800000	1
NC_042289.1	12810000	9
NC_042289.1	12820000	7
NC_042289.1	12830000	1
NC_042289.1	12850000	5
NC_042289.1	12860000	3
NC_042289.1	12870000	2
NC_042289.1	12880000	1
NC_042289.1	12890000	1
NC_042289.1	12900000	2
NC_042289.1	12960000	3
NC_042289.1	12970000	1
NC_042289.1	12980000	1
NC_042289.1	13020000	2
NC_042289.1	13060000	5
NC_042289.1	13070000	5
NC_042289.1	13080000	1
NC_042289.1	13090000	1
NC_042289.1	13100000	6
NC_042289.1	13120000	1
NC_042289.1	13130000	3
NC_042289.1	13140000	3
NC_042289.1	13150000	3
NC_042289.1	13160000	5
NC_042289.1	13170000	1
NC_042289.1	13200000	4
NC_042289.1	13210000	4
NC_042289.1	13220000	2
NC_042289.1	13230000	4
NC_042289.1	13240000	3
NC_042289.1	13250000	1
NC_042289.1	13260000	2
NC_042289.1	13270000	5
NC_042289.1	13280000	1
NC_042289.1	13290000	1
NC_042289.1	13300000	2
NC_042289.1	13310000	4
NC_042289.1	13320000	3
NC_042289.1	13330000	3
NC_042289.1	13350000	5
NC_042289.1	13360000	2
NC_042289.1	13370000	2
NC_042289.1	13380000	1
NC_042289.1	13400000	3
NC_042289.1	13420000	2
NC_042289.1	13440000	1
NC_042289.1	13450000	2
NC_042289.1	13460000	1
NC_042289.1	13480000	1
NC_042289.1	13490000	6
NC_042289.1	13500000	1
NC_042289.1	13510000	2
NC_042289.1	13520000	1
NC_042289.1	13540000	1
NC_042289.1	13550000	1
NC_042289.1	13560000	1
NC_042289.1	13570000	2
NC_042289.1	13580000	4
NC_042289.1	13590000	3
NC_042289.1	13610000	2
NC_042289.1	13620000	6
NC_042289.1	13630000	3
NC_042289.1	13640000	3
NC_042289.1	13650000	1
NC_042289.1	13660000	1
NC_042289.1	13670000	4
NC_042289.1	13680000	1
NC_042289.1	13690000	6
NC_042289.1	13710000	1
NC_042289.1	13720000	3
NC_042289.1	13730000	1
NC_042289.1	13750000	1
NC_042289.1	13760000	4
NC_042289.1	13810000	2
NC_042289.1	13820000	5
NC_042289.1	13910000	1
NC_042289.1	13930000	1
NC_042289.1	13940000	1
NC_042289.1	13950000	2
NC_042289.1	14310000	1
NC_042289.1	14390000	1
NC_042290.1	170000	1
NC_042290.1	460000	1
NC_042290.1	480000	1
NC_042290.1	500000	1
NC_042290.1	510000	1
NC_042290.1	590000	1
NC_042290.1	610000	1
NC_042290.1	690000	1
NC_042290.1	700000	1
NC_042290.1	730000	1
NC_042290.1	760000	2
NC_042290.1	990000	2
NC_042290.1	1010000	1
NC_042290.1	1070000	2
NC_042290.1	1170000	1
NC_042290.1	1390000	1
NC_042290.1	1420000	5
NC_042290.1	1430000	4
NC_042290.1	1440000	2
NC_042290.1	1450000	3
NC_042290.1	1460000	1
NC_042290.1	1470000	1
NC_042290.1	1480000	4
NC_042290.1	1490000	4
NC_042290.1	1500000	9
NC_042290.1	1510000	1
NC_042290.1	1530000	4
NC_042290.1	1550000	5
NC_042290.1	1560000	2
NC_042290.1	1570000	5
NC_042290.1	1580000	2
NC_042290.1	1590000	2
NC_042290.1	1600000	8
NC_042290.1	1620000	1
NC_042290.1	1630000	4
NC_042290.1	1640000	1
NC_042290.1	1650000	1
NC_042290.1	1660000	1
NC_042290.1	1670000	9
NC_042290.1	1680000	5
NC_042290.1	1690000	12
NC_042290.1	1700000	4
NC_042290.1	1710000	3
NC_042290.1	1720000	5
NC_042290.1	1730000	8
NC_042290.1	1740000	3
NC_042290.1	1750000	8
NC_042290.1	1760000	5
NC_042290.1	1770000	4
NC_042290.1	1780000	2
NC_042290.1	1800000	1
NC_042290.1	1830000	2
NC_042290.1	1840000	2
NC_042290.1	1860000	5
NC_042290.1	1870000	1
NC_042290.1	1880000	7
NC_042290.1	1890000	4
NC_042290.1	1900000	4
NC_042290.1	1910000	4
NC_042290.1	1920000	7
NC_042290.1	1930000	1
NC_042290.1	1940000	4
NC_042290.1	1950000	1
NC_042290.1	1960000	3
NC_042290.1	1970000	8
NC_042290.1	1980000	8
NC_042290.1	1990000	2
NC_042290.1	2000000	4
NC_042290.1	2010000	4
NC_042290.1	2020000	4
NC_042290.1	2030000	8
NC_042290.1	2040000	4
NC_042290.1	2050000	4
NC_042290.1	2060000	7
NC_042290.1	2070000	3
NC_042290.1	2090000	2
NC_042290.1	2100000	3
NC_042290.1	2110000	4
NC_042290.1	2120000	2
NC_042290.1	2130000	1
NC_042290.1	2140000	4
NC_042290.1	2150000	4
NC_042290.1	2160000	1
NC_042290.1	2210000	3
NC_042290.1	2220000	3
NC_042290.1	2240000	1
NC_042290.1	2280000	1
NC_042290.1	2290000	3
NC_042290.1	2310000	3
NC_042290.1	2340000	3
NC_042290.1	2350000	1
NC_042290.1	2360000	1
NC_042290.1	2370000	1
NC_042290.1	2380000	3
NC_042290.1	2390000	6
NC_042290.1	2400000	9
NC_042290.1	2410000	3
NC_042290.1	2420000	7
NC_042290.1	2430000	1
NC_042290.1	2440000	3
NC_042290.1	2460000	1
NC_042290.1	2470000	1
NC_042290.1	2480000	3
NC_042290.1	2490000	5
NC_042290.1	2500000	3
NC_042290.1	2520000	2
NC_042290.1	2530000	1
NC_042290.1	2630000	2
NC_042290.1	2640000	2
NC_042290.1	2650000	2
NC_042290.1	2660000	2
NC_042290.1	2670000	3
NC_042290.1	2680000	2
NC_042290.1	2690000	8
NC_042290.1	2700000	1
NC_042290.1	2710000	7
NC_042290.1	2720000	3
NC_042290.1	2730000	3
NC_042290.1	2740000	1
NC_042290.1	2750000	1
NC_042290.1	2760000	1
NC_042290.1	2770000	2
NC_042290.1	2780000	7
NC_042290.1	2790000	2
NC_042290.1	2800000	3
NC_042290.1	2810000	4
NC_042290.1	2820000	2
NC_042290.1	2830000	2
NC_042290.1	2840000	3
NC_042290.1	2850000	2
NC_042290.1	2860000	4
NC_042290.1	2870000	6
NC_042290.1	2880000	4
NC_042290.1	2890000	7
NC_042290.1	2900000	1
NC_042290.1	2910000	3
NC_042290.1	2920000	3
NC_042290.1	2930000	2
NC_042290.1	2940000	1
NC_042290.1	2950000	6
NC_042290.1	2960000	4
NC_042290.1	2980000	2
NC_042290.1	2990000	1
NC_042290.1	3000000	3
NC_042290.1	3010000	3
NC_042290.1	3020000	3
NC_042290.1	3030000	3
NC_042290.1	3040000	4
NC_042290.1	3050000	4
NC_042290.1	3060000	2
NC_042290.1	3070000	4
NC_042290.1	3080000	9
NC_042290.1	3090000	6
NC_042290.1	3100000	2
NC_042290.1	3110000	1
NC_042290.1	3150000	2
NC_042290.1	3190000	1
NC_042290.1	3200000	2
NC_042290.1	3210000	3
NC_042290.1	3220000	1
NC_042290.1	3230000	1
NC_042290.1	3260000	3
NC_042290.1	3270000	1
NC_042290.1	3280000	4
NC_042290.1	3290000	4
NC_042290.1	3300000	1
NC_042290.1	3320000	4
NC_042290.1	3330000	1
NC_042290.1	3340000	2
NC_042290.1	3350000	3
NC_042290.1	3370000	3
NC_042290.1	3380000	4
NC_042290.1	3390000	3
NC_042290.1	3400000	5
NC_042290.1	3410000	6
NC_042290.1	3420000	2
NC_042290.1	3430000	1
NC_042290.1	3440000	1
NC_042290.1	3450000	1
NC_042290.1	3490000	1
NC_042290.1	3500000	13
NC_042290.1	3580000	1
NC_042290.1	3590000	2
NC_042290.1	3600000	3
NC_042290.1	3610000	2
NC_042290.1	3620000	1
NC_042290.1	3630000	2
NC_042290.1	3640000	4
NC_042290.1	3700000	1
NC_042290.1	3720000	1
NC_042290.1	3730000	2
NC_042290.1	3740000	5
NC_042290.1	3750000	2
NC_042290.1	3760000	6
NC_042290.1	3770000	2
NC_042290.1	3850000	1
NC_042290.1	3880000	1
NC_042290.1	3900000	3
NC_042290.1	3910000	1
NC_042290.1	3920000	1
NC_042290.1	3930000	5
NC_042290.1	3940000	4
NC_042290.1	3980000	1
NC_042290.1	4090000	1
NC_042290.1	4150000	1
NC_042290.1	4200000	3
NC_042290.1	4210000	2
NC_042290.1	4220000	2
NC_042290.1	4230000	4
NC_042290.1	4240000	4
NC_042290.1	4250000	3
NC_042290.1	4260000	1
NC_042290.1	4270000	5
NC_042290.1	4280000	2
NC_042290.1	4300000	3
NC_042290.1	4310000	3
NC_042290.1	4320000	2
NC_042290.1	4330000	4
NC_042290.1	4340000	24
NC_042290.1	4350000	19
NC_042290.1	4430000	6
NC_042290.1	4450000	1
NC_042290.1	4460000	1
NC_042290.1	4470000	3
NC_042290.1	4480000	2
NC_042290.1	4490000	10
NC_042290.1	4500000	1
NC_042290.1	4510000	1
NC_042290.1	4520000	4
NC_042290.1	4530000	3
NC_042290.1	4550000	2
NC_042290.1	4560000	3
NC_042290.1	4570000	3
NC_042290.1	4580000	2
NC_042290.1	4590000	3
NC_042290.1	4600000	3
NC_042290.1	4610000	4
NC_042290.1	4620000	1
NC_042290.1	4640000	7
NC_042290.1	4650000	1
NC_042290.1	4660000	4
NC_042290.1	4670000	2
NC_042290.1	4690000	3
NC_042290.1	4710000	4
NC_042290.1	4720000	3
NC_042290.1	4730000	3
NC_042290.1	4740000	3
NC_042290.1	4750000	4
NC_042290.1	4760000	3
NC_042290.1	4770000	5
NC_042290.1	4780000	1
NC_042290.1	4790000	3
NC_042290.1	4800000	5
NC_042290.1	4810000	3
NC_042290.1	4820000	3
NC_042290.1	4830000	3
NC_042290.1	4860000	3
NC_042290.1	4870000	7
NC_042290.1	4880000	3
NC_042290.1	4890000	1
NC_042290.1	4900000	2
NC_042290.1	4910000	2
NC_042290.1	4930000	4
NC_042290.1	4940000	5
NC_042290.1	4950000	1
NC_042290.1	4970000	8
NC_042290.1	4980000	1
NC_042290.1	5000000	2
NC_042290.1	5010000	6
NC_042290.1	5020000	3
NC_042290.1	5030000	3
NC_042290.1	5040000	2
NC_042290.1	5050000	1
NC_042290.1	5060000	8
NC_042290.1	5070000	1
NC_042290.1	5080000	2
NC_042290.1	5090000	1
NC_042290.1	5100000	2
NC_042290.1	5110000	2
NC_042290.1	5130000	2
NC_042290.1	5140000	2
NC_042290.1	5150000	4
NC_042290.1	5160000	2
NC_042290.1	5170000	2
NC_042290.1	5180000	4
NC_042290.1	5190000	3
NC_042290.1	5200000	1
NC_042290.1	5210000	2
NC_042290.1	5220000	2
NC_042290.1	5240000	4
NC_042290.1	5250000	4
NC_042290.1	5260000	1
NC_042290.1	5270000	2
NC_042290.1	5280000	2
NC_042290.1	5290000	3
NC_042290.1	5300000	2
NC_042290.1	5310000	2
NC_042290.1	5320000	1
NC_042290.1	5330000	3
NC_042290.1	5350000	3
NC_042290.1	5360000	1
NC_042290.1	5370000	1
NC_042290.1	5380000	5
NC_042290.1	5390000	2
NC_042290.1	5400000	3
NC_042290.1	5410000	7
NC_042290.1	5420000	4
NC_042290.1	5450000	4
NC_042290.1	5460000	2
NC_042290.1	5480000	3
NC_042290.1	5490000	1
NC_042290.1	5500000	3
NC_042290.1	5520000	3
NC_042290.1	5530000	8
NC_042290.1	5550000	10
NC_042290.1	5560000	3
NC_042290.1	5570000	1
NC_042290.1	5580000	4
NC_042290.1	5590000	5
NC_042290.1	5600000	4
NC_042290.1	5610000	3
NC_042290.1	5620000	9
NC_042290.1	5630000	10
NC_042290.1	5640000	2
NC_042290.1	5650000	3
NC_042290.1	5660000	3
NC_042290.1	5670000	3
NC_042290.1	5680000	6
NC_042290.1	5690000	3
NC_042290.1	5700000	5
NC_042290.1	5710000	5
NC_042290.1	5720000	1
NC_042290.1	5730000	4
NC_042290.1	5740000	5
NC_042290.1	5750000	4
NC_042290.1	5760000	1
NC_042290.1	5770000	5
NC_042290.1	5780000	3
NC_042290.1	5790000	5
NC_042290.1	5800000	5
NC_042290.1	5810000	6
NC_042290.1	5820000	3
NC_042290.1	5830000	2
NC_042290.1	5840000	3
NC_042290.1	5850000	5
NC_042290.1	5870000	3
NC_042290.1	5880000	1
NC_042290.1	5890000	1
NC_042290.1	5900000	9
NC_042290.1	5910000	2
NC_042290.1	5920000	6
NC_042290.1	5930000	1
NC_042290.1	5940000	13
NC_042290.1	5950000	3
NC_042290.1	5960000	3
NC_042290.1	5970000	7
NC_042290.1	5980000	2
NC_042290.1	5990000	5
NC_042290.1	6000000	1
NC_042290.1	6010000	4
NC_042290.1	6020000	4
NC_042290.1	6030000	3
NC_042290.1	6040000	8
NC_042290.1	6050000	4
NC_042290.1	6060000	2
NC_042290.1	6070000	2
NC_042290.1	6080000	9
NC_042290.1	6090000	12
NC_042290.1	6100000	4
NC_042290.1	6120000	1
NC_042290.1	6130000	5
NC_042290.1	6140000	9
NC_042290.1	6160000	8
NC_042290.1	6170000	8
NC_042290.1	6180000	3
NC_042290.1	6190000	5
NC_042290.1	6200000	5
NC_042290.1	6210000	3
NC_042290.1	6220000	2
NC_042290.1	6230000	6
NC_042290.1	6240000	4
NC_042290.1	6250000	2
NC_042290.1	6290000	2
NC_042290.1	6300000	2
NC_042290.1	6310000	2
NC_042290.1	6330000	2
NC_042290.1	6340000	2
NC_042290.1	6350000	2
NC_042290.1	6360000	1
NC_042290.1	6370000	1
NC_042290.1	6380000	7
NC_042290.1	6390000	1
NC_042290.1	6400000	1
NC_042290.1	6410000	1
NC_042290.1	6420000	4
NC_042290.1	6440000	4
NC_042290.1	6450000	1
NC_042290.1	6460000	6
NC_042290.1	6470000	7
NC_042290.1	6480000	4
NC_042290.1	6490000	3
NC_042290.1	6500000	1
NC_042290.1	6530000	1
NC_042290.1	6540000	4
NC_042290.1	6550000	2
NC_042290.1	6570000	1
NC_042290.1	6580000	5
NC_042290.1	6600000	2
NC_042290.1	6610000	3
NC_042290.1	6620000	1
NC_042290.1	6630000	4
NC_042290.1	6640000	2
NC_042290.1	6650000	6
NC_042290.1	6660000	2
NC_042290.1	6670000	8
NC_042290.1	6680000	4
NC_042290.1	6690000	7
NC_042290.1	6700000	10
NC_042290.1	6710000	7
NC_042290.1	6720000	2
NC_042290.1	6730000	4
NC_042290.1	6740000	6
NC_042290.1	6750000	3
NC_042290.1	6760000	4
NC_042290.1	6770000	3
NC_042290.1	6780000	9
NC_042290.1	6790000	7
NC_042290.1	6800000	5
NC_042290.1	6810000	4
NC_042290.1	6820000	8
NC_042290.1	6830000	3
NC_042290.1	6840000	3
NC_042290.1	6850000	8
NC_042290.1	6860000	7
NC_042290.1	6870000	7
NC_042290.1	6880000	8
NC_042290.1	6890000	4
NC_042290.1	6910000	2
NC_042290.1	6920000	9
NC_042290.1	6930000	5
NC_042290.1	6950000	1
NC_042290.1	6980000	9
NC_042290.1	6990000	2
NC_042290.1	7000000	6
NC_042290.1	7010000	4
NC_042290.1	7020000	1
NC_042290.1	7030000	3
NC_042290.1	7040000	2
NC_042290.1	7050000	2
NC_042290.1	7060000	9
NC_042290.1	7070000	10
NC_042290.1	7080000	2
NC_042290.1	7090000	5
NC_042290.1	7100000	2
NC_042290.1	7110000	5
NC_042290.1	7120000	4
NC_042290.1	7140000	3
NC_042290.1	7150000	4
NC_042290.1	7160000	2
NC_042290.1	7170000	4
NC_042290.1	7180000	3
NC_042290.1	7190000	14
NC_042290.1	7200000	3
NC_042290.1	7210000	6
NC_042290.1	7220000	1
NC_042290.1	7230000	1
NC_042290.1	7250000	2
NC_042290.1	7260000	2
NC_042290.1	7270000	3
NC_042290.1	7280000	2
NC_042290.1	7290000	1
NC_042290.1	7300000	1
NC_042290.1	7310000	3
NC_042290.1	7320000	1
NC_042290.1	7330000	11
NC_042290.1	7340000	4
NC_042290.1	7350000	4
NC_042290.1	7360000	2
NC_042290.1	7370000	1
NC_042290.1	7380000	2
NC_042290.1	7390000	7
NC_042290.1	7400000	3
NC_042290.1	7410000	4
NC_042290.1	7420000	1
NC_042290.1	7440000	3
NC_042290.1	7450000	3
NC_042290.1	7460000	2
NC_042290.1	7470000	1
NC_042290.1	7500000	5
NC_042290.1	7510000	1
NC_042290.1	7530000	4
NC_042290.1	7540000	2
NC_042290.1	7560000	4
NC_042290.1	7570000	5
NC_042290.1	7610000	2
NC_042290.1	7620000	5
NC_042290.1	7630000	7
NC_042290.1	7640000	4
NC_042290.1	7650000	11
NC_042290.1	7660000	13
NC_042290.1	7670000	4
NC_042290.1	7680000	2
NC_042290.1	7690000	1
NC_042290.1	7700000	2
NC_042290.1	7710000	4
NC_042290.1	7720000	5
NC_042290.1	7730000	2
NC_042290.1	7740000	1
NC_042290.1	7750000	2
NC_042290.1	7760000	2
NC_042290.1	7770000	3
NC_042290.1	7780000	2
NC_042290.1	7790000	2
NC_042290.1	7800000	3
NC_042290.1	7810000	6
NC_042290.1	7820000	2
NC_042290.1	7830000	3
NC_042290.1	7840000	2
NC_042290.1	7850000	3
NC_042290.1	7900000	4
NC_042290.1	7920000	2
NC_042290.1	7930000	1
NC_042290.1	7970000	2
NC_042290.1	8010000	1
NC_042290.1	8040000	5
NC_042290.1	8060000	5
NC_042290.1	8070000	3
NC_042290.1	8080000	2
NC_042290.1	8090000	1
NC_042290.1	8110000	4
NC_042290.1	8120000	1
NC_042290.1	8130000	10
