scaf	base	mean_MvF_dif	Pvalue
NC_042291.1	7710000	-0.08516483516483486	0.33966033966033965
NC_042291.1	7720000	-0.12527472527472483	0.2977022977022977
NC_042291.1	7730000	-0.09450549450549461	0.2917082917082917
NC_042291.1	7740000	0.29560439560439544	0.055944055944055944
NC_042291.1	7750000	-0.06923076923076898	0.3646353646353646
NC_042291.1	7760000	0.34725274725274735	0.013986013986013986
NC_042291.1	7770000	-0.05824175824175826	0.36063936063936064
NC_042291.1	7780000	-0.049450549450549275	0.3626373626373626
NC_042291.1	7790000	0.1824175824175822	0.14085914085914086
NC_042291.1	7800000	-0.004395604395604824	0.48951048951048953
NC_042291.1	7810000	-0.02087912087912125	0.4385614385614386
NC_042291.1	7820000	0.4142857142857146	0.003996003996003996
NC_042291.1	7830000	0.29010989010988997	0.18681318681318682
NC_042291.1	7840000	-0.009890109890109855	0.48151848151848153
NC_042291.1	7850000	-0.2197802197802199	0.11788211788211789
NC_042291.1	7860000	-0.03681318681318668	0.3986013986013986
NC_042291.1	7870000	0.058241758241758035	0.38461538461538464
NC_042291.1	7880000	-0.12142857142857144	0.2217782217782218
NC_042291.1	7890000	-0.05164835164835169	0.36863136863136864
NC_042291.1	7900000	0.00659340659340657	0.4565434565434565
NC_042291.1	7910000	-0.04670329670329676	0.3226773226773227
NC_042291.1	7920000	-0.03736263736263745	0.3856143856143856
NC_042291.1	7930000	-0.14560439560439564	0.028971028971028972
NC_042291.1	7940000	-0.039560439560439864	0.4035964035964036
NC_042291.1	7950000	-0.20219780219780215	0.1108891108891109
NC_042291.1	7960000	-0.056593406593406614	0.2177822177822178
NC_042291.1	7970000	-0.2582417582417582	0.05194805194805195
NC_042291.1	7980000	-0.2302197802197803	0.17082917082917082
NC_042291.1	7990000	-0.05054945054945037	0.3916083916083916
NC_042291.1	8000000	-0.05109890109890136	0.4085914085914086
NC_042291.1	8010000	-0.34560439560439526	0.03596403596403597
NC_042291.1	8020000	-0.4500000000000002	0.00999000999000999
NC_042291.1	8030000	0.1901098901098901	0.12687312687312688
NC_042291.1	8040000	-0.13296703296703294	0.22777222777222778
NC_042291.1	8050000	-0.13076923076923075	0.23776223776223776
NC_042291.1	8060000	0.11318681318681323	0.15784215784215785
NC_042291.1	8070000	0.15494505494505484	0.2087912087912088
NC_042291.1	8080000	-0.046153846153846434	0.4225774225774226
NC_042291.1	8090000	0.07197802197802194	0.13686313686313686
NC_042291.1	8100000	0.08021978021978016	0.23476523476523475
NC_042291.1	8110000	-0.07197802197802194	0.17682317682317683
NC_042291.1	8120000	-0.013186813186813362	0.4115884115884116
NC_042291.1	8130000	-0.025274725274725296	0.33966033966033965
NC_042291.1	8140000	-0.02087912087912086	0.3676323676323676
NC_042291.1	8150000	0	1
NC_042291.1	8160000	0	1
NC_042291.1	8170000	0.09285714285714286	0.16683316683316685
NC_042291.1	8180000	0.02307692307692344	0.4145854145854146
NC_042291.1	8190000	-0.1329670329670325	0.22977022977022976
NC_042291.1	8200000	-0.03131868131868121	0.4125874125874126
NC_042291.1	8210000	-0.30164835164835146	0.06293706293706294
NC_042291.1	8220000	0.1335164835164835	0.27472527472527475
NC_042291.1	8230000	0.6324175824175824	0.017982017982017984
NC_042291.1	8240000	0.732967032967033	0.00999000999000999
NC_042291.1	8250000	0.5945054945054945	0.001998001998001998
NC_042291.1	8260000	-0.10989010989010983	0.18281718281718282
NC_042291.1	8270000	-0.15604395604395593	0.15284715284715283
NC_042291.1	8280000	0.1318681318681323	0.2047952047952048
NC_042291.1	8290000	-0.11043956043956049	0.19480519480519481
NC_042291.1	8300000	0.2384615384615385	9.99000999000999e-4
NC_042291.1	8310000	-0.07087912087912085	0.3156843156843157
NC_042291.1	8320000	0.08021978021978016	0.2137862137862138
NC_042291.1	8330000	-0.07692307692307687	0.25574425574425574
NC_042291.1	8340000	0.1730769230769229	0.16883116883116883
NC_042291.1	8350000	0.28626373626373613	0.05094905094905095
NC_042291.1	8360000	0.02912087912087913	0.34165834165834164
NC_042291.1	8370000	0.31373626373626395	0.023976023976023976
NC_042291.1	8380000	0.06263736263736264	0.27972027972027974
NC_042291.1	8390000	-0.14835164835164827	0.24375624375624375
NC_042291.1	8400000	0.02472527472527475	0.42857142857142855
NC_042291.1	8410000	0.17142857142857149	0.08791208791208792
NC_042291.1	8420000	0.5197802197802197	0.09490509490509491
NC_042291.1	8430000	-0.08571428571428585	0.29270729270729273
NC_042291.1	8440000	0.14890109890109893	0.12487512487512488
NC_042291.1	8450000	0.05274725274725278	0.2677322677322677
NC_042291.1	8460000	-0.0038461538461540545	0.47052947052947053
NC_042291.1	8470000	-0.22417582417582427	0.08891108891108891
NC_042291.1	8480000	0.04065934065934096	0.34765234765234765
NC_042291.1	8490000	-0.10274725274725283	0.2957042957042957
NC_042291.1	8500000	-0.1384615384615384	0.25774225774225773
NC_042291.1	8510000	0.09615384615384626	0.23076923076923078
NC_042291.1	8520000	-0.04615384615384599	0.3916083916083916
NC_042291.1	8530000	-0.197252747252747	0.14585414585414586
NC_042291.1	8540000	0.1725274725274728	0.052947052947052944
NC_042291.1	8550000	0.0038461538461538325	0.4725274725274725
NC_042291.1	8560000	0.001098901098901095	0.4675324675324675
NC_042291.1	8570000	0.16978021978021962	0.1888111888111888
NC_042291.1	8580000	-0.021978021978022344	0.3916083916083916
NC_042291.1	8590000	0.059340659340659574	0.2217782217782218
NC_042291.1	8600000	-0.09285714285714297	0.1968031968031968
NC_042291.1	8610000	-0.24120879120879124	0.030969030969030968
NC_042291.1	8620000	-0.014285714285714235	0.44555444555444557
NC_042291.1	8630000	0.06373626373626373	0.33766233766233766
NC_042291.1	8640000	0.3225274725274727	0.08491508491508491
NC_042291.1	8650000	-0.045604395604395886	0.4085914085914086
NC_042291.1	8660000	0.09505494505494494	0.23976023976023977
NC_042291.1	8670000	0.03626373626373636	0.43456543456543456
NC_042291.1	8680000	-0.01538461538461533	0.45854145854145856
NC_042291.1	8690000	0.1439560439560439	0.1258741258741259
NC_042291.1	8700000	0.01043956043956018	0.47352647352647353
NC_042291.1	8710000	-0.009890109890110299	0.47152847152847155
NC_042291.1	8720000	0.12307692307692308	0.25774225774225773
NC_042291.1	8730000	0.45439560439560434	0.02197802197802198
NC_042291.1	8740000	-0.12197802197802199	0.20679320679320679
NC_042291.1	8750000	0.21318681318681332	9.99000999000999e-4
NC_042291.1	8760000	0.113186813186813	0.1258741258741259
NC_042291.1	8770000	0.2186813186813188	0.16483516483516483
NC_042291.1	8780000	-0.027472527472527375	0.45254745254745254
NC_042291.1	8790000	-0.09065934065934078	0.28471528471528473
NC_042291.1	8800000	0.5675824175824178	0.00999000999000999
NC_042291.1	8810000	0.13681318681318683	0.16783216783216784
NC_042291.1	8820000	-0.1659340659340658	0.027972027972027972
NC_042291.1	8830000	-0.06263736263736264	0.15484515484515485
NC_042291.1	8840000	-0.30164835164835146	0.04095904095904096
NC_042291.1	8850000	0.23131868131868139	0.08791208791208792
NC_042291.1	8860000	-0.2532967032967033	0.02197802197802198
NC_042291.1	8870000	0.06648351648351669	0.37362637362637363
NC_042291.1	8880000	0.12967032967032988	0.11488511488511488
NC_042291.1	8890000	-0.09285714285714297	0.1838161838161838
NC_042291.1	8900000	-0.22362637362637372	0.1108891108891109
NC_042291.1	8910000	-0.043406593406593696	0.4015984015984016
NC_042291.1	8920000	0.036813186813186904	0.4255744255744256
NC_042291.1	8930000	0.0890109890109887	0.3886113886113886
NC_042291.1	8940000	-0.5505494505494506	0.05194805194805195
NC_042291.1	8950000	-0.2527472527472523	0.07492507492507493
NC_042291.1	8960000	-0.03901098901098898	0.4065934065934066
NC_042291.1	8970000	0.050000000000000044	0.2777222777222777
NC_042291.1	8980000	0.5126373626373626	0.02197802197802198
NC_042291.1	8990000	-0.18681318681318682	0.23476523476523475
NC_042291.1	9000000	-0.0692307692307692	0.2897102897102897
NC_042291.1	9010000	0.1807692307692308	0.14785214785214784
NC_042291.1	9020000	-0.03956043956043942	0.3726273726273726
NC_042291.1	9030000	-0.05274725274725256	0.3676323676323676
NC_042291.1	9040000	0.2538461538461534	0.012987012987012988
NC_042291.1	9050000	-0.325824175824176	0.011988011988011988
NC_042291.1	9060000	-0.12857142857142856	0.2017982017982018
NC_042291.1	9070000	0.1472527472527474	0.14985014985014986
NC_042291.1	9080000	0.20219780219780215	0.055944055944055944
NC_042291.1	9090000	-0.15769230769230802	0.1258741258741259
NC_042291.1	9100000	0.5054945054945053	0.058941058941058944
NC_042291.1	9110000	0.310989010989011	0.15884115884115885
NC_042291.1	9120000	0.12582417582417582	0.03696303696303696
NC_042291.1	9130000	0	1
NC_042291.1	9140000	0	1
NC_042291.1	9150000	0	1
NC_042291.1	9160000	0	1
NC_042291.1	9170000	0	1
NC_042291.1	9180000	0	1
NC_042291.1	9190000	0	1
NC_042291.1	9200000	0	1
NC_042291.1	9210000	0	1
NC_042291.1	9220000	0	1
NC_042291.1	9230000	0	1
NC_042291.1	9240000	0.10274725274725277	0.2757242757242757
NC_042291.1	9250000	0.5478021978021976	0.03496503496503497
NC_042291.1	9260000	0.19505494505494525	0.012987012987012988
NC_042291.1	9270000	0.13626373626373622	0.12487512487512488
NC_042291.1	9280000	0.08461538461538476	0.2887112887112887
NC_042291.1	9290000	-0.2802197802197801	0.060939060939060936
NC_042291.1	9300000	-0.3500000000000001	0.0959040959040959
NC_042291.1	9310000	-0.1576923076923077	0.059940059940059943
NC_042291.1	9320000	-0.2824175824175825	0.03696303696303696
NC_042291.1	9330000	-0.05934065934065935	0.35064935064935066
NC_042291.1	9340000	-0.7527472527472527	9.99000999000999e-4
NC_042291.1	9350000	-0.01538461538461533	0.4245754245754246
NC_042291.1	9360000	-0.2395604395604396	0.24775224775224775
NC_042291.1	9370000	0.4274725274725273	0.01098901098901099
NC_042291.1	9380000	0.1615384615384614	0.11288711288711288
NC_042291.1	9390000	-0.04560439560439544	0.40559440559440557
NC_042291.1	9400000	0.13516483516483535	0.08191808191808192
NC_042291.1	9410000	0.14725274725274717	0.15484515484515485
NC_042291.1	9420000	-0.02087912087912125	0.4435564435564436
NC_042291.1	9430000	0.15054945054945046	0.20279720279720279
NC_042291.1	9440000	0.018681318681318615	0.44955044955044954
NC_042291.1	9450000	-0.5521978021978025	0.00999000999000999
NC_042291.1	9460000	-0.34285714285714297	0.011988011988011988
NC_042291.1	9470000	-0.14945054945054936	0.2897102897102897
NC_042291.1	9480000	-0.25164835164835164	0.10789210789210789
NC_042291.1	9490000	-0.14560439560439553	0.15384615384615385
NC_042291.1	9500000	0.17692307692307674	0.06393606393606394
NC_042291.1	9510000	-0.07417582417582436	0.3046953046953047
NC_042291.1	9520000	0.28736263736263723	0.015984015984015984
NC_042291.1	9530000	0.4357142857142857	0.00999000999000999
NC_042291.1	9540000	0.14560439560439553	0.2087912087912088
NC_042291.1	9550000	0.14670329670329685	0.1258741258741259
NC_042291.1	9560000	-0.08241758241758246	0.21178821178821178
NC_042291.1	9570000	-0.0060439560439560225	0.4805194805194805
NC_042291.1	9580000	-0.2395604395604396	0.11988011988011989
NC_042291.1	9590000	0.047802197802198076	0.34865134865134867
NC_042291.1	9600000	0.14175824175824214	0.14685314685314685
NC_042291.1	9610000	0.057142857142857384	0.34165834165834164
NC_042291.1	9620000	0.17967032967032992	0.1888111888111888
NC_042291.1	9630000	0.42032967032967017	0.006993006993006993
NC_042291.1	9640000	0.07802197802197819	0.34465534465534464
NC_042291.1	9650000	0.034065934065933945	0.4175824175824176
NC_042291.1	9660000	0.20164835164835138	0.17382617382617382
NC_042291.1	9670000	0.41098901098901086	0.03196803196803197
NC_042291.1	9680000	-0.08901098901098914	0.3246753246753247
NC_042291.1	9690000	0.29560439560439544	0.23176823176823177
NC_042291.1	9700000	-0.33021978021977993	0.11288711288711288
NC_042291.1	9710000	0.14945054945054936	0.14685314685314685
NC_042291.1	9720000	-0.0335164835164834	0.4125874125874126
NC_042291.1	9730000	0.17472527472527455	0.07892107892107893
NC_042291.1	9740000	-0.013736263736263687	0.43156843156843155
NC_042291.1	9750000	-0.13461538461538503	0.15084915084915085
NC_042291.1	9760000	-0.09340659340659352	0.33966033966033965
NC_042291.1	9770000	-0.16868131868131853	0.1798201798201798
NC_042291.1	9780000	-0.25659340659340657	0.15984015984015984
NC_042291.1	9790000	0.1186813186813187	0.3046953046953047
NC_042291.1	9800000	-0.35989010989010994	0.07792207792207792
NC_042291.1	9810000	-0.470879120879121	0.027972027972027972
NC_042291.1	9820000	-0.6076923076923078	0.060939060939060936
NC_042291.1	9830000	-0.028021978021977922	0.35764235764235763
NC_042291.1	9840000	-0.1945054945054947	0.2097902097902098
NC_042291.1	9850000	-0.4791208791208792	0.002997002997002997
NC_042291.1	9860000	-0.00659340659340657	0.45354645354645357
NC_042291.1	9870000	-0.1197802197802198	0.06493506493506493
NC_042291.1	9880000	-0.14835164835164827	0.14585414585414586
NC_042291.1	9890000	0.00659340659340657	0.4595404595404595
NC_042291.1	9900000	-0.18846153846153868	0.15284715284715283
NC_042291.1	9910000	-0.08461538461538476	0.2997002997002997
NC_042291.1	9920000	-0.12197802197802199	0.17082917082917082
NC_042291.1	9930000	0.060439560439560225	0.3966033966033966
NC_042291.1	9940000	0.06813186813186789	0.23376623376623376
NC_042291.1	9950000	0.023076923076922995	0.4015984015984016
NC_042291.1	9960000	0.09945054945054954	0.24575424575424576
NC_042291.1	9970000	-0.3043956043956042	0.10789210789210789
NC_042291.1	9980000	-0.09065934065934078	0.2887112887112887
NC_042291.1	9990000	0.06978021978021998	0.3546453546453546
NC_042291.1	10000000	0.21813186813186802	0.03196803196803197
NC_042291.1	10010000	-0.06263736263736286	0.2597402597402597
NC_042291.1	10020000	-0.3362637362637364	0.006993006993006993
NC_042291.1	10030000	0.16153846153846163	0.03496503496503497
NC_042291.1	10040000	-0.14505494505494498	0.1838161838161838
NC_042291.1	10050000	-0.1615384615384614	0.04595404595404595
NC_042291.1	10060000	-0.16428571428571415	0.1028971028971029
NC_042291.1	10070000	-0.1945054945054947	0.058941058941058944
NC_042291.1	10080000	0.18406593406593408	0.027972027972027972
NC_042291.1	10090000	-0.22637362637362646	0.14385614385614387
NC_042291.1	10100000	0.43241758241758244	0.06393606393606394
NC_042291.1	10110000	0.13626373626373622	0.0989010989010989
NC_042291.1	10120000	0.060989010989010994	0.33766233766233766
NC_042291.1	10130000	0.018131868131868067	0.44955044955044954
NC_042291.1	10140000	0.20109890109890127	0.06993006993006994
NC_042291.1	10150000	0.4653846153846155	0.03296703296703297
NC_042291.1	10160000	0.06373626373626373	0.27672327672327673
NC_042291.1	10170000	0.13681318681318677	0.1928071928071928
NC_042291.1	10180000	0.01098901098901095	0.4275724275724276
NC_042291.1	10190000	0.13626373626373622	0.04695304695304695
NC_042291.1	10200000	0.1197802197802198	0.14085914085914086
NC_042291.1	10210000	0.06813186813186811	0.1888111888111888
NC_042291.1	10220000	-0.0851648351648353	0.26873126873126874
NC_042291.1	10230000	-0.2868131868131867	0.13086913086913088
NC_042291.1	10240000	0.1785714285714286	0.22277722277722278
NC_042291.1	10250000	-0.13296703296703294	0.1928071928071928
NC_042291.1	10260000	-0.1186813186813187	0.26573426573426573
NC_042291.1	10270000	0.15494505494505528	0.12687312687312688
NC_042291.1	10280000	0.33461538461538476	0.15284715284715283
NC_042291.1	10290000	0.10989010989010994	0.2217782217782218
NC_042291.1	10300000	0.2362637362637363	0.13086913086913088
NC_042291.1	10310000	-0.10274725274725283	0.24075924075924077
NC_042291.1	10320000	0.10274725274725283	0.23776223776223776
NC_042291.1	10330000	-0.03791208791208778	0.4035964035964036
NC_042291.1	10340000	0.3802197802197802	0.14585414585414586
NC_042291.1	10350000	-0.12637362637362637	0.27172827172827174
NC_042291.1	10360000	-0.13186813186813184	0.2777222777222777
NC_042291.1	10370000	0.0807692307692307	0.25674325674325676
NC_042291.1	10380000	0.2549450549450549	0.07892107892107893
NC_042291.1	10390000	0.19395604395604393	0.08891108891108891
NC_042291.1	10400000	-0.022527472527472447	0.3886113886113886
NC_042291.1	10410000	0.34395604395604407	0.028971028971028972
NC_042291.1	10420000	-0.32637362637362655	0.08191808191808192
NC_042291.1	10430000	0.07912087912087884	0.4125874125874126
NC_042291.1	10440000	-0.2906593406593405	0.06593406593406594
NC_042291.1	10450000	0.058241758241758035	0.35764235764235763
NC_042291.1	10460000	0.18791208791208813	0.12887112887112886
NC_042291.1	10470000	0	1
NC_042291.1	10480000	0.0027472527472525154	0.4975024975024975
NC_042291.1	10490000	-0.09395604395604407	0.26173826173826176
NC_042291.1	10500000	-0.11703296703296706	0.17582417582417584
NC_042291.1	10510000	-0.11978021978021935	0.25574425574425574
NC_042291.1	10520000	0.37857142857142856	0.025974025974025976
NC_042291.1	10530000	0.17692307692307696	0.17782217782217782
NC_042291.1	10540000	0.01098901098901095	0.45354645354645357
NC_042291.1	10550000	0.16648351648351656	0.2677322677322677
NC_042291.1	10560000	0.023626373626373542	0.44155844155844154
NC_042291.1	10570000	0.0071428571428571175	0.4515484515484515
NC_042291.1	10580000	-0.1648351648351647	0.2627372627372627
NC_042291.1	10590000	-0.20000000000000018	0.32367632367632365
NC_042291.1	10600000	-0.12197802197802199	0.19880119880119881
NC_042291.1	10610000	-0.29175824175824183	0.11888111888111888
NC_042291.1	10620000	0.03791208791208778	0.44655344655344653
NC_042291.1	10630000	-0.24725274725274726	0.10989010989010989
NC_042291.1	10640000	0.1950549450549448	0.23976023976023977
NC_042291.1	10650000	0.4791208791208792	0.005994005994005994
NC_042291.1	10660000	0.07197802197802194	0.11588411588411589
NC_042291.1	10670000	0.09780219780219768	0.15084915084915085
NC_042291.1	10680000	0.06813186813186833	0.37362637362637363
NC_042291.1	10690000	0.09450549450549461	0.3256743256743257
NC_042291.1	10700000	0.18846153846153846	0.024975024975024976
NC_042291.1	10710000	-0.20439560439560456	0.08791208791208792
NC_042291.1	10720000	0.2906593406593405	0.1038961038961039
NC_042291.1	10730000	0.37032967032967035	0.025974025974025976
NC_042291.1	10740000	-0.14340659340659334	0.21578421578421578
NC_042291.1	10750000	0.24670329670329672	0.3116883116883117
NC_042291.1	10760000	0.014835164835165227	0.44755244755244755
NC_042291.1	10770000	-0.25384615384615383	0.061938061938061936
NC_042291.1	10780000	-0.17252747252747236	0.16183816183816183
NC_042291.1	10790000	-0.19395604395604416	0.14985014985014986
NC_042291.1	10800000	0.1428571428571428	0.23776223776223776
NC_042291.1	10810000	0.01318681318681314	0.46153846153846156
NC_042291.1	10820000	0.13571428571428568	0.34065934065934067
NC_042291.1	10830000	0.01978021978021982	0.3916083916083916
NC_042291.1	10840000	0	1
NC_042291.1	10850000	0	1
NC_042291.1	10860000	0	1
NC_042291.1	10870000	0	1
NC_042291.1	10880000	0	1
NC_042291.1	10890000	0.027472527472527486	0.16883116883116883
NC_042291.1	10900000	0	1
NC_042291.1	10910000	0	1
NC_042291.1	10920000	0	1
NC_042291.1	10930000	0	1
NC_042291.1	10940000	0	1
NC_042291.1	10950000	0	1
NC_042291.1	10960000	0	1
NC_042291.1	10970000	0	1
NC_042291.1	10980000	0	1
NC_042291.1	10990000	0	1
NC_042291.1	11000000	0	1
NC_042291.1	11010000	0	1
NC_042291.1	11020000	0	1
NC_042291.1	11030000	0	1
NC_042291.1	11040000	0	1
NC_042291.1	11050000	0	1
NC_042291.1	11060000	0.05879120879120858	0.28771228771228774
NC_042291.1	11070000	0.015384615384615552	0.4045954045954046
NC_042291.1	11080000	-0.17087912087912072	0.03196803196803197
NC_042291.1	11090000	-0.14340659340659334	0.054945054945054944
NC_042291.1	11100000	-0.02417582417582409	0.4255744255744256
NC_042291.1	11110000	-0.029120879120879017	0.34265734265734266
NC_042291.1	11120000	0.039010989010989094	0.35364635364635366
NC_042291.1	11130000	-0.02857142857142847	0.42157842157842157
NC_042291.1	11140000	-0.17692307692307718	0.24775224775224775
NC_042291.1	11150000	0.24285714285714266	0.0969030969030969
NC_042291.1	11160000	0.13076923076923075	0.04595404595404595
NC_042291.1	11170000	0.3598901098901095	0.060939060939060936
NC_042291.1	11180000	0.20109890109890083	0.2707292707292707
NC_042291.1	11190000	0.26428571428571423	0.12187812187812187
NC_042291.1	11200000	0.4576923076923076	0.011988011988011988
NC_042291.1	11210000	0.19670329670329667	0.04095904095904096
NC_042291.1	11220000	0.22142857142857153	0.03896103896103896
NC_042291.1	11230000	0.2763736263736265	0.1878121878121878
NC_042291.1	11240000	0.22527472527472514	0.22277722277722278
NC_042291.1	11250000	0.07747252747252742	0.2007992007992008
NC_042291.1	11260000	0.20659340659340675	0.03696303696303696
NC_042291.1	11270000	0.030219780219780112	0.44255744255744256
NC_042291.1	11280000	-0.022527472527472447	0.45754245754245754
NC_042291.1	11290000	0.04505494505494512	0.45354645354645357
NC_042291.1	11300000	-0.21593406593406583	0.14485514485514486
NC_042291.1	11310000	0.13571428571428568	0.1998001998001998
NC_042291.1	11320000	-0.18736263736263714	0.16083916083916083
NC_042291.1	11330000	0.018131868131868067	0.45454545454545453
NC_042291.1	11340000	0.25164835164835164	0.024975024975024976
NC_042291.1	11350000	0.18956043956043978	0.15384615384615385
NC_042291.1	11360000	-0.010439560439560402	0.44655344655344653
NC_042291.1	11370000	-0.18076923076923102	0.08191808191808192
NC_042291.1	11380000	-0.17802197802197828	0.06993006993006994
NC_042291.1	11390000	-0.10934065934065895	0.3226773226773227
NC_042291.1	11400000	-0.29780219780219785	0.027972027972027972
NC_042291.1	11410000	0.05054945054945037	0.32967032967032966
NC_042291.1	11420000	0.07472527472527468	0.2917082917082917
NC_042291.1	11430000	0.2510989010989011	0.1018981018981019
NC_042291.1	11440000	-0.0670329670329668	0.38961038961038963
NC_042291.1	11450000	0.020329670329670257	0.41358641358641357
NC_042291.1	11460000	0.01098901098901095	0.4905094905094905
NC_042291.1	11470000	0.020329670329670257	0.46853146853146854
NC_042291.1	11480000	0.0648351648351646	0.31868131868131866
NC_042291.1	11490000	0.02692307692307727	0.4355644355644356
NC_042291.1	11500000	-0.4104395604395603	0.029970029970029972
NC_042291.1	11510000	0.10164835164835173	0.13686313686313686
NC_042291.1	11520000	-0.09670329670329703	0.3076923076923077
NC_042291.1	11530000	-0.03571428571428581	0.4355644355644356
NC_042291.1	11540000	0.3637362637362638	0.013986013986013986
NC_042291.1	11550000	0.061538461538461764	0.32367632367632365
NC_042291.1	11560000	0.1483516483516485	0.17382617382617382
NC_042291.1	11570000	0.026373626373626502	0.46053946053946054
NC_042291.1	11580000	-0.3445054945054946	0.11488511488511488
NC_042291.1	11590000	-0.03571428571428581	0.4305694305694306
NC_042291.1	11600000	0.13791208791208787	0.1958041958041958
NC_042291.1	11610000	-0.18461538461538463	0.06493506493506493
NC_042291.1	11620000	0	1
NC_042291.1	11630000	0	1
NC_042291.1	11640000	0	1
NC_042291.1	11650000	-0.015934065934065933	0.03996003996003996
NC_042291.1	11660000	0.038461538461538436	0.5204795204795205
NC_042291.1	11670000	-0.03846153846153855	0.37662337662337664
NC_042291.1	11680000	-0.08956043956043969	0.27172827172827174
NC_042291.1	11690000	0.11263736263736268	0.32367632367632365
NC_042291.1	11700000	0.20769230769230784	0.14485514485514486
NC_042291.1	11710000	0.38186813186813184	0.008991008991008992
NC_042291.1	11720000	-0.15274725274725265	0.23276723276723277
NC_042291.1	11730000	0.19945054945054919	0.13986013986013987
NC_042291.1	11740000	0.41868131868131875	0.03996003996003996
NC_042291.1	11750000	0.09560439560439571	0.2727272727272727
NC_042291.1	11760000	0.050549450549450814	0.34765234765234765
NC_042291.1	11770000	-0.03076923076923066	0.37662337662337664
NC_042291.1	11780000	-0.11758241758241761	0.2897102897102897
NC_042291.1	11790000	0	1
NC_042291.1	11800000	0.030219780219780112	0.3866133866133866
NC_042291.1	11810000	-0.07912087912087928	0.24375624375624375
NC_042291.1	11820000	-0.09999999999999964	0.26073926073926074
NC_042291.1	11830000	-0.08076923076923048	0.2997002997002997
NC_042291.1	11840000	0.14175824175824214	0.20679320679320679
NC_042291.1	11850000	-0.30384615384615365	0.026973026973026972
NC_042291.1	11860000	-0.11648351648351651	0.12087912087912088
NC_042291.1	11870000	-0.1093406593406594	0.22877122877122877
NC_042291.1	11880000	0.098901098901099	0.2597402597402597
NC_042291.1	11890000	0.17417582417582445	0.1068931068931069
NC_042291.1	11900000	-0.09285714285714297	0.2077922077922078
NC_042291.1	11910000	0.016483516483516425	0.43356643356643354
NC_042291.1	11920000	-0.12252747252747254	0.1978021978021978
NC_042291.1	11930000	0.1598901098901102	0.10789210789210789
NC_042291.1	11940000	0.1868131868131866	0.0899100899100899
NC_042291.1	11950000	0.09285714285714297	0.22777222777222778
NC_042291.1	11960000	0.21153846153846145	0.061938061938061936
NC_042291.1	11970000	0.3686813186813187	0.001998001998001998
NC_042291.1	11980000	-0.030769230769231104	0.4085914085914086
NC_042291.1	11990000	0.18131868131868112	0.10789210789210789
NC_042291.1	12000000	-0.07692307692307665	0.36563436563436563
NC_042291.1	12010000	0.06483516483516483	0.21578421578421578
NC_042291.1	12020000	0.1758241758241761	0.22977022977022976
NC_042291.1	12030000	0.20879120879120894	0.14985014985014986
NC_042291.1	12040000	0.20109890109890127	0.08691308691308691
NC_042291.1	12050000	0.22527472527472536	0.0939060939060939
NC_042291.1	12060000	0.1934065934065936	0.08291708291708291
NC_042291.1	12070000	0.4082417582417581	0.023976023976023976
NC_042291.1	12080000	0.15934065934065966	0.2817182817182817
NC_042291.1	12090000	0.058241758241758035	0.36663336663336665
NC_042291.1	12100000	0.1318681318681323	0.1928071928071928
NC_042291.1	12110000	-0.06373626373626395	0.36363636363636365
NC_042291.1	12120000	0.003296703296703285	0.46553446553446554
NC_042291.1	12130000	0.07142857142857117	0.35664335664335667
NC_042291.1	12140000	0.11538461538461542	0.3176823176823177
NC_042291.1	12150000	-0.10769230769230775	0.26873126873126874
NC_042291.1	12160000	0.0879120879120876	0.26973026973026976
NC_042291.1	12170000	-0.2175824175824177	0.04795204795204795
NC_042291.1	12180000	0.007692307692307665	0.46853146853146854
NC_042291.1	12190000	0.17527472527472532	0.07892107892107893
NC_042291.1	12200000	0.38241758241758284	0.016983016983016984
NC_042291.1	12210000	0.10000000000000009	0.22277722277722278
NC_042291.1	12220000	0.24450549450549408	0.0989010989010989
NC_042291.1	12230000	0.39450549450549444	0.01998001998001998
NC_042291.1	12240000	0.4835164835164836	0.1028971028971029
NC_042291.1	12250000	0.12857142857142856	0.09090909090909091
NC_042291.1	12260000	0.12032967032967024	0.20679320679320679
NC_042291.1	12270000	-0.10824175824175819	0.18681318681318682
NC_042291.1	12280000	0.00824175824175824	0.3776223776223776
NC_042291.1	12290000	-0.054945054945054916	0.3436563436563437
NC_042291.1	12300000	0.14725274725274717	0.16383616383616384
NC_042291.1	12310000	0.08571428571428574	0.08591408591408592
NC_042291.1	12320000	0.06098901098901077	0.4205794205794206
NC_042291.1	12330000	-0.018681318681318615	0.46353646353646355
NC_042291.1	12340000	-0.1626373626373625	0.13486513486513488
NC_042291.1	12350000	-0.226923076923077	0.14185814185814186
NC_042291.1	12360000	-0.02472527472527475	0.35564435564435565
NC_042291.1	12370000	0.0049450549450550385	0.48451548451548454
NC_042291.1	12380000	0.050000000000000044	0.36863136863136864
NC_042291.1	12390000	0.25879120879120876	0.2127872127872128
NC_042291.1	12400000	-0.12087912087912045	0.37162837162837165
NC_042291.1	12410000	0.5	0.002997002997002997
NC_042291.1	12420000	0.24120879120879124	0.005994005994005994
NC_042291.1	12430000	0.21978021978021978	0.017982017982017984
NC_042291.1	12440000	0.3527472527472526	0.05194805194805195
NC_042291.1	12450000	-0.07307692307692282	0.2757242757242757
NC_042291.1	12460000	-0.11043956043956027	0.2097902097902098
NC_042291.1	12470000	0.23516483516483522	0.08391608391608392
